Cruise,Station,Latitude [degrees_north],Longitude [degrees_east],Date,Pressure,Depth [m],Bot. Depth [m],Temperature [degrees_C],Conductivity [mS/cm],Type
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,60.855156577901639,62.0549768449916,83.016537010805,3.4620504379272461,7.870603515625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,61.06894834802506,62.2729837336547,83.016537010805,3.4721968173980713,7.8691083984375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,61.302553655746138,62.5111948036228,83.016537010805,3.47760272026062,7.8658671875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,61.484065457607841,62.69628529217,83.016537010805,3.4796895980834961,7.8667900390625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,61.659183826852356,62.8748562951826,83.016537010805,3.4891688823699951,7.8903349609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,61.77495313603827,62.9929081120684,83.016537010805,3.494572639465332,7.89684130859375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,61.847952059482004,63.0673462822868,83.016537010805,3.4925031661987305,7.900533203125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,61.932448480484332,63.1535086347256,83.016537010805,3.5097589492797852,7.90303759765625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,61.995025650998379,63.2173195767335,83.016537010805,3.5322835445404053,7.90748828125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,62.056809364481175,63.2803214179113,83.016537010805,3.5377390384674072,7.91244091796875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,62.117257933921,63.3419617913462,83.016537010805,3.5543909072875977,7.9280185546875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,62.254992269962393,63.482411697557,83.016537010805,3.5597271919250488,7.97968505859375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,62.447589582078,63.6788062582783,83.016537010805,3.5721695423126221,8.0174638671875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,62.650112736478761,63.8853223591912,83.016537010805,3.5986742973327637,8.09140869140625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,62.86095956031312,64.1003262390043,83.016537010805,3.6558024883270264,8.202296875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,63.060850573600604,64.3041583035097,83.016537010805,3.7336437702178955,8.31283203125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,63.280860300266994,64.5285057419471,83.016537010805,3.8253531455993652,8.4023466796875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,63.500358857499791,64.7523319327343,83.016537010805,3.9051220417022705,8.42396875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,63.696328361998212,64.9521651719834,83.016537010805,3.9414041042327881,8.424541015625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,63.855112197551321,65.1140795896383,83.016537010805,3.9654040336608887,8.427037109375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,63.987666174705993,65.2492470010065,83.016537010805,3.9831209182739258,8.468767578125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,64.1033591899466,65.3672210197356,83.016537010805,4.0062580108642578,8.5058232421875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,64.215573201280961,65.4816474425174,83.016537010805,4.0364170074462891,8.53240625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,64.328351787810632,65.5966495716591,83.016537010805,4.06422758102417,8.531548828125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,64.425589297680148,65.6958042162732,83.016537010805,4.089756965637207,8.529095703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,64.512107508233257,65.7840282198656,83.016537010805,4.1060733795166016,8.53044921875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,64.608292161657459,65.8821092499167,83.016537010805,4.1187419891357422,8.541708984375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,64.7208189781676,65.9968546451412,83.016537010805,4.1215972900390625,8.595015625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,64.849176788330084,66.1277431578888,83.016537010805,4.12214994430542,8.6246865234375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,65.0059388343324,66.2875959243901,83.016537010805,4.1172208786010742,8.67169921875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,65.183895338342552,66.4690610188333,83.016537010805,4.1235542297363281,8.7005087890625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,65.364026219794084,66.6527433607435,83.016537010805,4.1421041488647461,8.746634765625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,65.537473751636256,66.8296105841235,83.016537010805,4.1751012802124023,8.7953642578125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,65.721671100372959,67.0174395677879,83.016537010805,4.209442138671875,8.8722353515625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,65.890067973035443,67.1891565531918,83.016537010805,4.246675968170166,8.915595703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,66.0810173359323,67.3838706737275,83.016537010805,4.2846665382385254,8.93991015625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,66.250001671973692,67.5561867049383,83.016537010805,4.3178977966308594,8.9176220703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,66.421953842487738,67.7315290844462,83.016537010805,4.3312397003173828,8.9754541015625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,66.593394843568191,67.906350216304,83.016537010805,4.3508424758911133,9.052146484375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,66.755733976972863,68.0718900280629,83.016537010805,4.4012136459350586,9.12780859375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,66.9154028222916,68.2347069043359,83.016537010805,4.4585428237915039,9.1784931640625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,67.0504058350908,68.3723716365354,83.016537010805,4.5071420669555664,9.1982265625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,67.178702610097034,68.5031979107577,83.016537010805,4.5446715354919434,9.2250126953125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,67.305145442232174,68.6321336897712,83.016537010805,4.5734920501708984,9.23356640625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,67.423806291945439,68.7531340567974,83.016537010805,4.5906763076782227,9.2346865234375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,67.526094460994642,68.8574389393876,83.016537010805,4.6079616546630859,9.2361005859375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,67.634310669594626,68.9677887387564,83.016537010805,4.6200113296508789,9.259470703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,67.74252687819461,69.0781385381251,83.016537010805,4.6270794868469238,9.286099609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,67.85102537439225,69.1887761906738,83.016537010805,4.6402902603149414,9.3368349609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,67.96140833103911,69.3013354576939,83.016537010805,4.6561160087585449,9.376390625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,68.09248983504925,69.4350013646371,83.016537010805,4.69005012512207,9.43833203125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,68.245078602242984,69.5905985719648,83.016537010805,4.7264223098754883,9.4576962890625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,68.414329967092954,69.7631868967242,83.016537010805,4.7524399757385254,9.483078125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,68.602166537021063,69.954726852465,83.016537010805,4.7819614410400391,9.548759765625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,68.81178502833589,70.1684781819546,83.016537010805,4.8298730850219727,9.5745703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,69.0281631632054,70.3891224281312,83.016537010805,4.8716158866882324,9.59780078125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,69.232486854715546,70.5974745655431,83.016537010805,4.8926353454589844,9.617568359375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,69.445424132651468,70.8146101148508,83.016537010805,4.9118709564208984,9.6367724609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,69.631521200626452,71.004376272618,83.016537010805,4.9309573173522949,9.6554912109375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,69.801245587937373,71.1774469459492,83.016537010805,4.9456100463867188,9.669685546875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,69.930358708158451,71.3091056604485,83.016537010805,4.9614324569702148,9.71108203125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,70.040657741465466,71.4215793494962,83.016537010805,4.9721822738647461,9.7488447265625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,70.124597216667013,71.5071737753908,83.016537010805,4.9949889183044434,9.75326953125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,70.197245187962309,71.5812540740882,83.016537010805,5.0112848281860352,9.7584599609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,70.265323151933387,71.6506742631969,83.016537010805,5.0369000434875488,9.7704453125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,70.344707878599777,71.7316241391343,83.016537010805,5.0486011505126953,9.7855283203125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,70.447499587688043,71.8364424895589,83.016537010805,5.0669517517089844,9.8094521484375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,70.565649267967714,71.956921608935,83.016537010805,5.0873675346374512,9.840529296875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,70.699423948247386,72.093333790811,83.016537010805,5.1143684387207031,9.909845703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,70.861213765245807,72.2583134558414,83.016537010805,5.155219554901123,9.92773828125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,71.049401287322354,72.4502112831032,83.016537010805,5.1750707626342773,9.952853515625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,71.2659091218989,72.6709877861463,83.016537010805,5.1959676742553711,9.9922109375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,71.499140589287947,72.9088176451464,83.016537010805,5.2274556159973145,10.03662890625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,71.728107225134011,73.1422985871848,83.016537010805,5.2604341506958008,10.084267578125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,71.9460875328551,73.3645765946529,83.016537010805,5.3009939193725586,10.1097939453125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,72.117742156982416,73.5396155613495,83.016537010805,5.3373661041259766,10.09612109375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,72.2818665687074,73.706975849976,83.016537010805,5.3345026969909668,10.187798828125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,72.407477796838634,73.8350636290811,83.016537010805,5.3707928657531738,10.2248466796875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,72.519623143622212,73.9494200335219,83.016537010805,5.4127974510192871,10.268935546875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,72.61290862712454,74.0445447336169,83.016537010805,5.4430074691772461,10.295052734375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,72.702951617951086,74.1363630120506,83.016537010805,5.4805755615234375,10.3355302734375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,72.801905741590133,74.2372681151913,83.016537010805,5.5057516098022461,10.364619140625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,72.9318962421823,74.3698215084932,83.016537010805,5.5367841720581055,10.3811171875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,73.06673140830182,74.5073150847479,83.016537010805,5.5600299835205078,10.3871416015625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,73.203763840046335,74.6470492479167,83.016537010805,5.5723228454589844,10.433076171875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,73.353201667298663,74.7994333913711,83.016537010805,5.5906028747558594,10.4503916015625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,73.499976835859584,74.9491023791554,83.016537010805,5.6057438850402832,10.4961201171875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,73.642975454127537,75.0949203581811,83.016537010805,5.620781421661377,10.5568212890625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,73.782487439094709,75.2371829614439,83.016537010805,5.6548113822937012,10.6090400390625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,73.9465889626361,75.4045199106234,83.016537010805,5.701667308807373,10.66024609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,74.104770076021239,75.5658197228401,83.016537010805,5.7497329711914062,10.7152802734375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,74.285923296339973,75.7505445600506,83.016537010805,5.8194179534912109,10.7803076171875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,74.481686807186051,75.9501677442765,83.016537010805,5.8820066452026367,10.7618193359375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,74.690717835121973,76.1633200279592,83.016537010805,5.896461009979248,10.7915869140625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,74.875746787862568,76.3519970115321,83.016537010805,5.9049029350280762,10.8634912109375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,75.062156661013347,76.5420821417419,83.016537010805,5.9558324813842773,10.9824921875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,75.212914373519567,76.6958121933079,83.016537010805,6.0187768936157227,11.0151845703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,75.335069485928145,76.8203757159127,83.016537010805,6.0668482780456543,11.01600390625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,75.43126939814141,76.9184723055952,83.016537010805,6.0929160118103027,11.0174609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,75.511546763967957,77.0003324199664,83.016537010805,6.0893220901489258,11.01858984375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,75.599125460360909,77.0896378179374,83.016537010805,6.0830588340759277,11.016623046875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,75.697789667007768,77.1902472880825,83.016537010805,6.0951013565063477,11.03909375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,75.823240677853846,77.3181716910584,83.016537010805,6.1107234954833984,11.09233984375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,75.980597816629611,77.4786312831823,83.016537010805,6.1436114311218262,11.127267578125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,76.17746758968272,77.6793825406809,83.016537010805,6.1684970855712891,11.1445126953125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,76.378419088810048,77.884295999565,83.016537010805,6.1828413009643555,11.2034638671875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,76.592142194382689,78.1022328698871,83.016537010805,6.22185754776001,11.230171875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,76.7953367355022,78.3094335945794,83.016537010805,6.2508249282836914,11.277658203125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,76.980174953379532,78.4979160827604,83.016537010805,6.2707939147949219,11.317345703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,77.119297839225609,78.6397819154238,83.016537010805,6.3006987571716309,11.3267763671875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,77.2327172948959,78.7554375490821,83.016537010805,6.3183321952819824,11.321220703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,77.3372256177537,78.8620063580333,83.016537010805,6.3238077163696289,11.32771484375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,77.439826591978687,78.9666302130661,83.016537010805,6.3269028663635254,11.33366796875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,77.530807998332577,79.0594054088277,83.016537010805,6.3331913948059082,11.3394609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,77.625848242577092,79.1563194665277,83.016537010805,6.3396964073181152,11.36480859375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,77.761263242680968,79.2944043087737,83.016537010805,6.3445658683776855,11.3928515625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,77.902652058702841,79.4385807466922,83.016537010805,6.3671126365661621,11.398412109375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,78.071972088103593,79.6112390897926,83.016537010805,6.3721427917480469,11.4422109375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,78.240750430492639,79.7833450659802,83.016537010805,6.3831381797790527,11.504146484375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,78.410116236260592,79.9560500879747,83.016537010805,6.39556884765625,11.5736201171875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,78.593344651891826,80.1428910350485,83.016537010805,6.4030447006225586,11.6354052734375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,78.767097359515247,80.3200694510555,83.016537010805,6.4224133491516113,11.66555078125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,78.944672393798825,80.501145554715,83.016537010805,6.4467177391052246,11.6772119140625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,79.116594046734747,80.6764568149602,83.016537010805,6.4583816528320312,11.6771875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,79.289614332483168,80.8528883686624,83.016537010805,6.4662613868713379,11.674642578125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,79.44395786041909,81.0102749335951,83.016537010805,6.467400074005127,11.67058203125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,79.5885586515386,81.1577266739124,83.016537010805,6.4740824699401855,11.674919921875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,79.73181666922062,81.303809166671,83.016537010805,6.4690775871276855,11.677908203125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,79.8702071331917,81.4449281370297,83.016537010805,6.4787917137146,11.6828125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,80.005904420893245,81.5833008324556,83.016537010805,6.4785060882568359,11.685609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,80.11962142295026,81.6992598789251,83.016537010805,6.4853148460388184,11.6877646484375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,80.242333481159619,81.8243913280742,83.016537010805,6.4903101921081543,11.6894228515625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,80.3340930857557,81.9179600650345,83.016537010805,6.49314022064209,11.690298828125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,80.412562285078337,81.9979763630909,83.016537010805,6.492830753326416,11.6943095703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,80.512210683619728,82.099589429458,83.016537010805,6.4978532791137695,11.6956796875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,80.638218640266587,82.2280817589781,83.016537010805,6.5014524459838867,11.695470703125,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,80.787870090565775,82.3806837372714,83.016537010805,6.4954042434692383,11.702208984375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,80.929396235689211,82.5250002118721,83.016537010805,6.501101016998291,11.705943359375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,81.036704546339962,82.6344242131756,83.016537010805,6.5028443336486816,11.710115234375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,81.132889199764165,82.7325052432267,83.016537010805,6.5099501609802246,11.708599609375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,81.206796021157118,82.8078692115103,83.016537010805,6.5170726776123047,11.7123115234375,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,81.275537742452414,82.8779662445826,83.016537010805,6.5288434028625488,11.713197265625,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,81.371747037197679,82.9760724017831,83.016537010805,6.5070486068725586,11.7142421875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,81.395940723825,83.0007430911359,83.016537010805,6.5100564956665039,11.7134716796875,c
Nord3_18,18018,55.1123884,19.6801365,2018-07-26 11:45:15,81.411429271292178,83.016537010805,83.016537010805,6.5138106346130371,11.7160751953125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,0.21643867862436395,0.220705983612122,81.3279079250126,22.997034072875977,11.78560546875,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,0.33202455425108468,0.338570750362699,81.3279079250126,23.263751983642578,11.800392578125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,0.42348628436999114,0.43183573995263,81.3279079250126,23.377645492553711,11.7775849609375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,0.50089657711096791,0.510772254025288,81.3279079250126,23.410989761352539,11.4461611328125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,0.58519239841639958,0.596730051743577,81.3279079250126,23.461433410644531,11.7903583984375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,0.69917228649429042,0.712957167294812,81.3279079250126,23.475650787353516,11.799216796875,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,0.81367669544620469,0.829719145173622,81.3279079250126,23.498897552490234,11.80061328125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,0.96183245632683168,0.980795945035772,81.3279079250126,23.511825561523438,11.8059501953125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,1.14098263249066,1.16347824607285,81.3279079250126,23.532512664794922,11.8067587890625,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,1.3394628333737284,1.36587168259652,81.3279079250126,23.550819396972656,11.8043720703125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,1.5479985762489825,1.57851891617831,81.3279079250126,23.551084518432617,11.805103515625,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,1.7655207922077327,1.8003298001469,81.3279079250126,23.549097061157227,11.8027333984375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,1.9721673062621878,2.01105055687245,81.3279079250126,23.5447940826416,11.79399609375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,2.1538971714518951,2.19636340808424,81.3279079250126,23.511205673217773,11.79402734375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,2.3162807994589851,2.36194859170112,81.3279079250126,23.508501052856445,11.7939951171875,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,2.4598474795290652,2.50834583243546,81.3279079250126,23.497888565063477,11.7900537109375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,2.5816923196943584,2.63259296546945,81.3279079250126,23.494647979736328,11.7782373046875,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,2.6788989838952979,2.73171615626178,81.3279079250126,23.484540939331055,11.7687666015625,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,2.7941129265386184,2.84920165699825,81.3279079250126,23.44141960144043,11.7684345703125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,2.9148820220750054,2.97235183602224,81.3279079250126,23.414817810058594,11.7684169921875,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,3.0597418845181323,3.12006775551329,81.3279079250126,23.39753532409668,11.76226953125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,3.2159809889046169,3.27938727008186,81.3279079250126,23.381319046020508,11.7552626953125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,3.3941908421924705,3.46111070883714,81.3279079250126,23.358942031860352,11.750658203125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,3.5689407650604004,3.63930600118433,81.3279079250126,23.326932907104492,11.7461201171875,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,3.7394506519175881,3.8131776609708,81.3279079250126,23.308830261230469,11.743263671875,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,3.8924758738577854,3.96921992818677,81.3279079250126,23.305471420288086,11.73412109375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,4.0274928636812817,4.10689891298162,81.3279079250126,23.272148132324219,11.72708203125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,4.15006345000136,4.23188610098159,81.3279079250126,23.237716674804688,11.7229609375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,4.2628340790460495,4.34688011574852,81.3279079250126,23.210168838500977,11.7144130859375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,4.3679266761693505,4.45404471851671,81.3279079250126,23.166244506835938,11.7089130859375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,4.4944531035538837,4.58306574094355,81.3279079250126,23.134056091308594,11.703677734375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,4.6244165731747433,4.71559157033146,81.3279079250126,23.102865219116211,11.702787109375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,4.7705143048805638,4.86456976491559,81.3279079250126,23.068704605102539,11.698748046875,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,4.9441284016376557,5.04160683720434,81.3279079250126,23.037019729614258,11.7002646484375,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,5.1346683101623238,5.23590343056548,81.3279079250126,23.028408050537109,11.6987197265625,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,5.33366349517625,5.43882200464714,81.3279079250126,23.009256362915039,11.696767578125,c
Nord3_18,18019,55.1128139,19.6941065,2018-07-26 12:04:41,5.5321189005270917,5.64119015676988,81.3279079250126,22.987480163574219,11.6960146484375,c
